mapillary_sequence,query_idx,anchor_idx,method,num_matches,num_inliers,lat,lon,compass_deg,anchor_lat,anchor_lon,status
S0kbYi8VQ_WxGBZSOrY3Wg,196746412270325,38150,anydepth80,1226,1105,41.905472894881335,12.482364289323066,127.87246183562748,41.9055085494019,12.482500892376454,success
S0kbYi8VQ_WxGBZSOrY3Wg,196746412270325,38100,anydepth80,1170,1050,41.90547663081699,12.482359896088676,130.8132517189029,41.9054913888028,12.482516272512008,success
S0kbYi8VQ_WxGBZSOrY3Wg,196746412270325,38200,anydepth80,1242,1006,41.90548352626517,12.482427895146238,128.6708416832557,41.9055244026188,12.482484882805272,success
S0kbYi8VQ_WxGBZSOrY3Wg,199197855374442,40850,anydepth80,479,384,41.90652678118106,12.481403584991241,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,199197855374442,40800,anydepth80,389,315,41.906497325096964,12.481355325179909,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,199197855374442,40900,anydepth80,358,304,41.90652826350558,12.481356968497334,108.87821552396176,41.90634827131481,12.48150239944767,success
S0kbYi8VQ_WxGBZSOrY3Wg,199557365191327,37900,anydepth80,916,754,41.90545019180649,12.482498759072682,119.22756012921371,41.90542516274867,12.48256884864628,success
S0kbYi8VQ_WxGBZSOrY3Wg,199557365191327,38000,anydepth80,1169,964,41.90547639031617,12.482496386888236,125.25044163686734,41.90545919489196,12.48254528874031,success
S0kbYi8VQ_WxGBZSOrY3Wg,199557365191327,37950,anydepth80,967,716,41.905457199343566,12.482500406798533,118.25117009211468,41.90544224930587,12.482558242991578,success
S0kbYi8VQ_WxGBZSOrY3Wg,203794024725488,40250,anydepth80,802,703,41.90623493189246,12.481583377441497,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,203794024725488,40750,anydepth80,1130,694,41.9062875808306,12.481561829939817,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,203794024725488,40700,anydepth80,1182,676,41.9062919084399,12.481570625949374,130.02928047174416,41.90627722498521,12.481562576336035,success
S0kbYi8VQ_WxGBZSOrY3Wg,214786096833734,40800,anydepth80,1237,965,41.90634375111494,12.48157461590448,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,214786096833734,40850,anydepth80,1615,1263,41.906347288731126,12.481572653263944,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,214786096833734,40250,anydepth80,760,663,41.906135470828175,12.481446443606952,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,215700066730957,39750,anydepth80,1918,1495,41.905976080504594,12.48192126773258,132.8420758007996,41.90597269649964,12.481912587088676,success
S0kbYi8VQ_WxGBZSOrY3Wg,215700066730957,39800,anydepth80,1877,1479,41.905974497461216,12.481931698709168,131.2540837580295,41.90598875008715,12.481894371784977,success
S0kbYi8VQ_WxGBZSOrY3Wg,215700066730957,39650,anydepth80,1211,980,41.90597756337267,12.481903187199528,131.0050489324534,41.90594253181132,12.48194959132375,success
S0kbYi8VQ_WxGBZSOrY3Wg,218801276362390,39800,anydepth80,1693,1239,41.9060005742494,12.481888189028584,131.2540837580295,41.90598875008715,12.481894371784977,success
S0kbYi8VQ_WxGBZSOrY3Wg,218801276362390,39850,anydepth80,1967,1727,41.90600031643646,12.481896115368762,131.70798882246257,41.906005209669466,12.481876989786867,success
S0kbYi8VQ_WxGBZSOrY3Wg,218801276362390,39750,anydepth80,1329,1020,41.905988947691014,12.48182445316094,132.8420758007996,41.90597269649964,12.481912587088676,success
S0kbYi8VQ_WxGBZSOrY3Wg,2293035284162457,37700,anydepth80,995,805,41.905313799748036,12.482492958769669,118.5984049618151,41.90535486752946,12.48261377354808,success
S0kbYi8VQ_WxGBZSOrY3Wg,2293035284162457,37900,anydepth80,978,736,41.9054516154532,12.482504197499424,119.22756012921371,41.90542516274867,12.48256884864628,success
S0kbYi8VQ_WxGBZSOrY3Wg,2293035284162457,37850,anydepth80,1045,809,41.905457726787084,12.48248831311483,121.54278359729742,41.90540636948586,12.482579656909616,success
S0kbYi8VQ_WxGBZSOrY3Wg,231632738679453,38800,anydepth80,130,41,nan,nan,142.58387170843065,41.90568884947957,12.48226140774558,fail
S0kbYi8VQ_WxGBZSOrY3Wg,231632738679453,39100,anydepth80,106,36,nan,nan,132.20206429925312,41.9057659926062,12.48214126435926,fail
S0kbYi8VQ_WxGBZSOrY3Wg,231632738679453,38850,anydepth80,107,34,nan,nan,141.81783927440475,41.90569988063249,12.482240040192098,fail
S0kbYi8VQ_WxGBZSOrY3Wg,234149291803603,40450,anydepth80,1691,1239,41.906211287491445,12.481654374714532,133.13313715035233,41.90619729182358,12.481658740546958,success
S0kbYi8VQ_WxGBZSOrY3Wg,234149291803603,40500,anydepth80,1665,1029,41.90621030028185,12.481641836066053,133.13578516939262,41.906213839352745,12.48163977596886,success
S0kbYi8VQ_WxGBZSOrY3Wg,234149291803603,40250,anydepth80,1045,928,41.90603393147955,12.481465758944424,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,235343141691258,39300,anydepth80,1796,1501,41.905842892938985,12.482054115078228,125.8712208561032,41.90582949947266,12.482072359754168,success
S0kbYi8VQ_WxGBZSOrY3Wg,235343141691258,39250,anydepth80,1339,1113,41.90583925020752,12.482046820090824,125.04013147562404,41.90581222316505,12.48208785749581,success
S0kbYi8VQ_WxGBZSOrY3Wg,235343141691258,39200,anydepth80,1189,1005,41.90582827842661,12.48205012949424,124.63967339311968,41.90579538809709,12.482103263674771,success
S0kbYi8VQ_WxGBZSOrY3Wg,235987994946611,39600,anydepth80,1566,1246,41.90594810706298,12.481942201776558,130.16377310498288,41.90592628968545,12.481967509444548,success
S0kbYi8VQ_WxGBZSOrY3Wg,235987994946611,39650,anydepth80,1674,1261,41.90595003271604,12.48194986146868,131.0050489324534,41.90594253181132,12.48194959132375,success
S0kbYi8VQ_WxGBZSOrY3Wg,235987994946611,39550,anydepth80,1361,1124,41.905939412879555,12.4819453276065,130.40689313109465,41.90591072919048,12.481984863219134,success
S0kbYi8VQ_WxGBZSOrY3Wg,247353410505415,40850,anydepth80,758,632,41.906440922041895,12.481469450421622,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,247353410505415,40900,anydepth80,624,518,41.90644850796597,12.481451439692338,108.87821552396176,41.90634827131481,12.48150239944767,success
S0kbYi8VQ_WxGBZSOrY3Wg,247353410505415,40950,anydepth80,656,505,41.906549905317625,12.481526419844872,100.07095102473863,41.90636778471629,12.481493502849276,success
S0kbYi8VQ_WxGBZSOrY3Wg,248634643711726,40250,anydepth80,1905,1588,41.906141236089525,12.481739414075344,133.26308074073478,41.906133444770205,12.481734041303518,success
