mapillary_sequence,query_idx,anchor_idx,method,num_matches,num_inliers,lat,lon,compass_deg,anchor_lat,anchor_lon,status
S0kbYi8VQ_WxGBZSOrY3Wg,520354202466339,39400,lidar,1999,1583,41.905865074835646,12.48203953862054,132.48482148677542,41.905861975577245,12.482037510693276,success
S0kbYi8VQ_WxGBZSOrY3Wg,520354202466339,39450,lidar,1992,1847,41.905867856515215,12.482042295574807,128.44123532456646,41.90587835548994,12.482019391113017,success
S0kbYi8VQ_WxGBZSOrY3Wg,522708595754983,40250,lidar,946,685,41.90616773300801,12.481696124728668,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,522708595754983,40500,lidar,725,628,41.90631148202511,12.481565422958553,133.13578516939262,41.906213839352745,12.48163977596886,success
S0kbYi8VQ_WxGBZSOrY3Wg,522708595754983,40400,lidar,726,621,41.90653098349141,12.481385721998388,131.9331284769227,41.906181190345045,12.481677289493923,success
S0kbYi8VQ_WxGBZSOrY3Wg,525587638606825,40200,lidar,857,698,41.9061458139955,12.481703255065572,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,525587638606825,40150,lidar,849,674,41.90614821761576,12.48170943844344,129.00611938954975,41.90610062311436,12.481769235259394,success
S0kbYi8VQ_WxGBZSOrY3Wg,525587638606825,40250,lidar,917,659,41.90620981665539,12.481648717170957,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,527875755263689,40650,lidar,1947,1605,41.90626430575902,12.481592536560152,129.84437780156694,41.906260711801465,12.481581000752968,success
S0kbYi8VQ_WxGBZSOrY3Wg,527875755263689,40600,lidar,1509,1257,41.906260112779876,12.481590087269204,131.46264870912964,41.90624461426963,12.481599973664483,success
S0kbYi8VQ_WxGBZSOrY3Wg,527875755263689,40550,lidar,1219,937,41.9062498099416,12.481537217212074,132.17430743799474,41.90622980348912,12.481620515474727,success
S0kbYi8VQ_WxGBZSOrY3Wg,567165644289649,40850,lidar,537,452,41.90651645450627,12.481508889269572,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,567165644289649,40800,lidar,475,375,41.90653261540214,12.481480452222515,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,567165644289649,40700,lidar,427,369,41.906524285804295,12.481568113330479,130.02928047174416,41.90627722498521,12.481562576336035,success
S0kbYi8VQ_WxGBZSOrY3Wg,581387889500547,40600,lidar,1988,1861,41.90625267346546,12.481604613615259,131.46264870912964,41.90624461426963,12.481599973664483,success
S0kbYi8VQ_WxGBZSOrY3Wg,581387889500547,40550,lidar,1589,1503,41.90625132968257,12.481603664720167,132.17430743799474,41.90622980348912,12.481620515474727,success
S0kbYi8VQ_WxGBZSOrY3Wg,581387889500547,40650,lidar,2012,1589,41.90625627220328,12.481605924583336,129.84437780156694,41.906260711801465,12.481581000752968,success
S0kbYi8VQ_WxGBZSOrY3Wg,581576559484203,38500,lidar,1624,1496,41.90559225251936,12.482349999865184,133.40743667404368,41.90560974585739,12.48237535329046,success
S0kbYi8VQ_WxGBZSOrY3Wg,581576559484203,38450,lidar,1393,1140,41.905580475997525,12.482299092744901,132.53449609722122,41.905595497518405,12.482394100387,success
S0kbYi8VQ_WxGBZSOrY3Wg,581576559484203,38400,lidar,1171,1078,41.90557168306262,12.482300423157236,132.47223343649344,41.9055816029462,12.482412600523428,success
S0kbYi8VQ_WxGBZSOrY3Wg,586940699375179,38000,lidar,1103,928,41.905446562970255,12.482606703796687,125.25044163686734,41.90545919489196,12.48254528874031,success
S0kbYi8VQ_WxGBZSOrY3Wg,586940699375179,37850,lidar,1016,820,41.905382040253826,12.482429742227872,121.54278359729742,41.90540636948586,12.482579656909616,success
S0kbYi8VQ_WxGBZSOrY3Wg,586940699375179,37950,lidar,909,716,41.905443835328086,12.482576883395474,118.25117009211468,41.90544224930587,12.482558242991578,success
S0kbYi8VQ_WxGBZSOrY3Wg,598112378251733,38300,lidar,1407,1279,41.90554591555801,12.48234722387647,135.2246542601851,41.90555384853362,12.482450240244123,success
S0kbYi8VQ_WxGBZSOrY3Wg,598112378251733,38250,lidar,1313,1151,41.90553614638532,12.482349533589414,133.1137723750102,41.90553926208713,12.482467389736502,success
S0kbYi8VQ_WxGBZSOrY3Wg,598112378251733,38350,lidar,1414,1305,41.9055525194379,12.482342372740884,136.6482665212039,41.90556771054607,12.482432239773637,success
S0kbYi8VQ_WxGBZSOrY3Wg,612515993051592,40550,lidar,1780,1566,41.906244270014696,12.481613970224252,132.17430743799474,41.90622980348912,12.481620515474727,success
S0kbYi8VQ_WxGBZSOrY3Wg,612515993051592,40600,lidar,1986,1558,41.90624717595408,12.48161450908846,131.46264870912964,41.90624461426963,12.481599973664483,success
S0kbYi8VQ_WxGBZSOrY3Wg,612515993051592,40450,lidar,1245,1015,41.90622602186479,12.481562623924805,133.13313715035233,41.90619729182358,12.481658740546958,success
S0kbYi8VQ_WxGBZSOrY3Wg,618885832842047,39900,lidar,1529,1260,41.906031272691834,12.481797553332372,132.16953672357175,41.90602185032782,12.481859816265509,success
S0kbYi8VQ_WxGBZSOrY3Wg,618885832842047,39950,lidar,1885,1473,41.90604019572219,12.481844586270567,129.8989259707342,41.90603707648819,12.481841626779572,success
S0kbYi8VQ_WxGBZSOrY3Wg,618885832842047,39850,lidar,1347,1149,41.90602522408427,12.481786001154928,131.70798882246257,41.906005209669466,12.481876989786867,success
S0kbYi8VQ_WxGBZSOrY3Wg,752638762079654,40150,lidar,1923,1514,41.90611170707648,12.48176874011182,129.00611938954975,41.90610062311436,12.481769235259394,success
S0kbYi8VQ_WxGBZSOrY3Wg,752638762079654,40200,lidar,2008,1739,41.90611469994449,12.481769882157113,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,752638762079654,40100,lidar,1290,998,41.90610355215683,12.481724249001049,132.45147242582482,41.90608388216714,12.48178611933198,success
S0kbYi8VQ_WxGBZSOrY3Wg,752710185440008,40850,lidar,896,715,41.90642293789771,12.481506979903891,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,752710185440008,40800,lidar,726,646,41.90642168749473,12.48150485979245,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,752710185440008,40900,lidar,740,599,41.906433509883016,12.481506317041282,108.87821552396176,41.90634827131481,12.48150239944767,success
S0kbYi8VQ_WxGBZSOrY3Wg,752749511990487,39950,lidar,1504,1246,41.90604447919259,12.481769683901891,129.8989259707342,41.90603707648819,12.481841626779572,success
S0kbYi8VQ_WxGBZSOrY3Wg,752749511990487,40000,lidar,1811,1425,41.906057631748844,12.481824870632906,133.094626753281,41.90605306516325,12.48182342859402,success
S0kbYi8VQ_WxGBZSOrY3Wg,752749511990487,40050,lidar,1954,1500,41.90606285402041,12.481825781700847,129.43044874599775,41.9060686334418,12.481804603082823,success
S0kbYi8VQ_WxGBZSOrY3Wg,755524828457070,40850,lidar,1368,1037,41.9063513413971,12.481543873690306,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,755524828457070,40800,lidar,879,726,41.90637695924117,12.481565431795731,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,755524828457070,40250,lidar,720,632,41.90617237109786,12.481690464008878,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,756502351714651,40150,lidar,1901,1481,41.90610548497562,12.481778536380807,129.00611938954975,41.90610062311436,12.481769235259394,success
S0kbYi8VQ_WxGBZSOrY3Wg,756502351714651,40200,lidar,1945,1540,41.906109809330204,12.481781956015718,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,756502351714651,40050,lidar,1160,922,41.9060864764439,12.481721157744705,129.43044874599775,41.9060686334418,12.481804603082823,success
S0kbYi8VQ_WxGBZSOrY3Wg,762142218000244,38350,lidar,1360,1082,41.905551491673634,12.48232914886402,136.6482665212039,41.90556771054607,12.482432239773637,success
S0kbYi8VQ_WxGBZSOrY3Wg,762142218000244,38300,lidar,1246,1054,41.9055467817523,12.482325373117975,135.2246542601851,41.90555384853362,12.482450240244123,success
S0kbYi8VQ_WxGBZSOrY3Wg,762142218000244,38400,lidar,1355,1225,41.905558103879876,12.482373559035432,132.47223343649344,41.9055816029462,12.482412600523428,success
S0kbYi8VQ_WxGBZSOrY3Wg,788758438700923,40300,lidar,1933,1551,41.906156853000695,12.481715821831756,132.00346469300698,41.90614895422557,12.481715028521103,success
S0kbYi8VQ_WxGBZSOrY3Wg,788758438700923,40250,lidar,1523,1211,41.906145682011605,12.481687376216138,133.26308074073478,41.906133444770205,12.481734041303518,success
S0kbYi8VQ_WxGBZSOrY3Wg,788758438700923,40200,lidar,1335,1134,41.90613741876187,12.481668722555053,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,814777059445023,40850,lidar,796,652,41.90645926921624,12.481500638922668,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,814777059445023,40950,lidar,620,544,41.90644134090003,12.481464480457472,100.07095102473863,41.90636778471629,12.481493502849276,success
S0kbYi8VQ_WxGBZSOrY3Wg,814777059445023,40900,lidar,644,506,41.90651250509638,12.481486790442379,108.87821552396176,41.90634827131481,12.48150239944767,success
S0kbYi8VQ_WxGBZSOrY3Wg,816907915600490,38000,lidar,1082,983,41.90545737916827,12.482561105156186,125.25044163686734,41.90545919489196,12.48254528874031,success
S0kbYi8VQ_WxGBZSOrY3Wg,816907915600490,37850,lidar,1011,844,41.90539217299913,12.482422627346246,121.54278359729742,41.90540636948586,12.482579656909616,success
S0kbYi8VQ_WxGBZSOrY3Wg,816907915600490,37800,lidar,931,747,41.905381548806126,12.482415772964172,120.17196526188992,41.90538979651952,12.482591327065755,success
S0kbYi8VQ_WxGBZSOrY3Wg,821647072096938,39850,lidar,1581,1250,41.906013715235005,12.481803844037469,131.70798882246257,41.906005209669466,12.481876989786867,success
S0kbYi8VQ_WxGBZSOrY3Wg,821647072096938,39900,lidar,1511,1126,41.90601886930673,12.481807491657447,132.16953672357175,41.90602185032782,12.481859816265509,success
S0kbYi8VQ_WxGBZSOrY3Wg,821647072096938,39750,lidar,1150,935,41.90601235743747,12.481791424125875,132.8420758007996,41.90597269649964,12.481912587088676,success
S0kbYi8VQ_WxGBZSOrY3Wg,845880612806772,40850,lidar,506,408,41.906550714847654,12.481498535629893,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,845880612806772,40800,lidar,493,380,41.90652899445748,12.481486186948755,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,845880612806772,40750,lidar,412,341,41.906543665071105,12.481532627560826,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,874933963097007,40850,lidar,717,620,41.90650696110811,12.481599324513867,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,874933963097007,40800,lidar,606,514,41.90645601112513,12.481426728009513,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,874933963097007,40750,lidar,539,486,41.90643973817404,12.481417951165914,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,888322191749612,40550,lidar,1965,1792,41.9062362171655,12.481624711717547,132.17430743799474,41.90622980348912,12.481620515474727,success
S0kbYi8VQ_WxGBZSOrY3Wg,888322191749612,40450,lidar,1279,1044,41.90622465821838,12.481573734275527,133.13313715035233,41.90619729182358,12.481658740546958,success
S0kbYi8VQ_WxGBZSOrY3Wg,888322191749612,40600,lidar,1965,1611,41.90623955119799,12.48162626401633,131.46264870912964,41.90624461426963,12.481599973664483,success
S0kbYi8VQ_WxGBZSOrY3Wg,895003237714718,40850,lidar,1253,1028,41.90635632842139,12.481501547840388,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,895003237714718,40800,lidar,829,696,41.90637000616859,12.481521013077874,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,895003237714718,40750,lidar,774,637,41.90635005610281,12.481503157434172,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,900588070502827,39600,lidar,1361,1100,41.905946784861335,12.48188724998239,130.16377310498288,41.90592628968545,12.481967509444548,success
S0kbYi8VQ_WxGBZSOrY3Wg,900588070502827,39700,lidar,1804,1191,41.90595800189905,12.4819390223918,132.068547013381,41.90595743992554,12.481931020916656,success
S0kbYi8VQ_WxGBZSOrY3Wg,900588070502827,39550,lidar,1229,944,41.905941286949286,12.481894275334305,130.40689313109465,41.90591072919048,12.481984863219134,success
S0kbYi8VQ_WxGBZSOrY3Wg,920475878809030,38100,lidar,1103,906,41.905455715560386,12.48241685299044,130.8132517189029,41.9054913888028,12.482516272512008,success
S0kbYi8VQ_WxGBZSOrY3Wg,920475878809030,38150,lidar,1163,839,41.9054941732481,12.482560617527266,127.87246183562748,41.9055085494019,12.482500892376454,success
S0kbYi8VQ_WxGBZSOrY3Wg,920475878809030,38000,lidar,1065,870,41.90543172014311,12.482413282002014,125.25044163686734,41.90545919489196,12.48254528874031,success
S0kbYi8VQ_WxGBZSOrY3Wg,930951020780788,39100,lidar,1855,1466,41.90577019676689,12.482135127248187,132.20206429925312,41.9057659926062,12.48214126435926,success
S0kbYi8VQ_WxGBZSOrY3Wg,930951020780788,39050,lidar,1626,1414,41.90576645209291,12.482103171273138,135.06493979214252,41.90575302852018,12.48216068009821,success
S0kbYi8VQ_WxGBZSOrY3Wg,930951020780788,39000,lidar,1269,1032,41.90576121338248,12.482104869026267,133.47887901493343,41.9057387392806,12.482181313113454,success
S0kbYi8VQ_WxGBZSOrY3Wg,966461024105585,37450,lidar,868,684,41.9052649963697,12.482647746613528,114.07414138706628,41.90526777039035,12.482668042696654,success
S0kbYi8VQ_WxGBZSOrY3Wg,966461024105585,37400,lidar,707,559,41.90524548254029,12.482642303970128,115.26024021669164,41.9052494002569,12.482678199574732,success
S0kbYi8VQ_WxGBZSOrY3Wg,966461024105585,37500,lidar,815,615,41.90526884217761,12.482655482177412,113.56643407506289,41.90528568261373,12.482659526816136,success
